study_id,study_role,analysis_id,analysis_summary,source_metabolite_id,analysis_feature_id,source_reported_name,refmet_name,refmet_id,super_class,main_class,sub_class,mapping_status,mapping_confidence,mapping_evidence,isotope_internal_standard_row,standard_detection_evidence,row_decision
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367873,ST001521|AN002535|ME367873,Chenodeoxycholic acid/Deoxycholic acid,Chenodeoxycholic acid/Deoxycholic acid,RM0188135,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367910,ST001521|AN002535|ME367910,Citric acid/Isocitric acid,Citric acid/Isocitric acid,RM0030780,Organic acids,TCA acids,TCA acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367845,ST001521|AN002535|ME367845,Corticosterone,Corticosterone,RM0126032,Sterol Lipids,Steroids,C21 Steroids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367855,ST001521|AN002535|ME367855,Eicosapentaenoic acid,Eicosapentaenoic acid,RM0151646,Fatty Acyls,Fatty acids,Unsaturated FA,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367877,ST001521|AN002535|ME367877,Erythronic acid,Erythronic acid,RM0041611,Carbohydrates,Monosaccharides,Sugar acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367901,ST001521|AN002535|ME367901,Fumaric acid/Maleic acid,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367881,ST001521|AN002535|ME367881,Gentisic acid,Gentisic acid,RM0050559,Benzenoids,Benzoic acids,Hydroxybenzoic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367850,ST001521|AN002535|ME367850,Glucose/Fructose/Galactose,Hexose,RM0042958,Carbohydrates,Monosaccharides,Hexoses,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367886,ST001521|AN002535|ME367886,Glucuronic acid,Glucuronic acid,RM0155912,Carbohydrates,Monosaccharides,Sugar acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367887,ST001521|AN002535|ME367887,Glutamic acid,Glutamic acid,RM0135893,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367874,ST001521|AN002535|ME367874,Glyceric acid,Glyceric acid,RM0135902,Carbohydrates,Monosaccharides,Sugar acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367872,ST001521|AN002535|ME367872,Glycocholic acid,Glycocholic acid,RM0135849,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367843,ST001521|AN002535|ME367843,Glycocholic acid-d4 [iSTD],Standard,,Unclassified,Unclassified,Unclassified,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367866,ST001521|AN002535|ME367866,Glycodeoxycholic acid/Glycochenodeoxycholic acid,Glycodeoxycholic acid/Glycochenodeoxycholic acid,RM0021495,Sterol Lipids,Bile acids,C24 bile acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367870,ST001521|AN002535|ME367870,Hippuric acid,Hippuric acid,RM0135980,Benzenoids,Benzamides,Hippuric acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367878,ST001521|AN002535|ME367878,Homovanillic acid,Homovanillic acid,RM0042979,Benzenoids,Benzoic acids,Hydroxybenzoic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367859,ST001521|AN002535|ME367859,Hypoxanthine,Hypoxanthine,RM0135895,Nucleic acids,Purines,Hypoxanthines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367879,ST001521|AN002535|ME367879,Indolelactic acid,Indolelactic acid,RM0044363,Alkaloids,Tryptophan alkaloids,Indolecarboxylic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367865,ST001521|AN002535|ME367865,Indoxyl sulfate,Indoxyl sulfate,RM0135976,Alkaloids,Tryptophan alkaloids,Simple indole alkaloids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367867,ST001521|AN002535|ME367867,Lactic acid,Lactic acid,RM0135904,Organic acids,Short-chain acids,Short-chain acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367852,ST001521|AN002535|ME367852,Lactose/Sucrose/Trehalose,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367898,ST001521|AN002535|ME367898,Malic acid,Malic acid,RM0135894,Organic acids,TCA acids,TCA acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367885,ST001521|AN002535|ME367885,Malonic acid,Malonic acid,RM0153291,Fatty Acyls,Fatty acids,Dicarboxylic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367861,ST001521|AN002535|ME367861,Methylcysteine,Methylcysteine,RM0012952,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367902,ST001521|AN002535|ME367902,Methylmalonic acid,Methylmalonic acid,RM0152460,Fatty Acyls,Fatty acids,Dicarboxylic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367853,ST001521|AN002535|ME367853,Myo-inositol,Myo-inositol,RM0136735,Organic oxygen compounds,Alcohols and polyols,Inositols,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367869,ST001521|AN002535|ME367869,N-Acetylalanine,N-Acetylalanine,RM0135990,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367854,ST001521|AN002535|ME367854,N6-Acetyllysine,N6-Acetyllysine,RM0135910,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367905,ST001521|AN002535|ME367905,Oxalic acid,Oxalic acid,RM0149940,Fatty Acyls,Fatty acids,Dicarboxylic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367904,ST001521|AN002535|ME367904,Oxoglutaric acid,2-Oxoglutaric acid,RM0135911,Organic acids,TCA acids,TCA acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST001521,diet,AN002535,HILIC NEGATIVE ION MODE,ME367871,ST001521|AN002535|ME367871,Pantothenic acid,Pantothenic acid,RM0136730,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
